Date,iShares MSCI Emerging Markets,Vanguard Total World Stock ETF,FTSE100,DAX,S&P500,Hang Seng,Nikkei225,Russell 2000,STOXX50,VIX Index,RSI,MACD,MACD_Signal,Bollinger_High,Bollinger_Low,EUR/USD,GBP/USD,USD/JPY,USD/CNY,US 10Y Yield,US 2Y Yield,Germany 10Y Yield,Class
2019-02-21,37.094722747802734,63.64903259277344,7167.39990234375,11423.2802734375,2774.8798828125,28629.919921875,21464.23046875,1575.550048828125,3263.699951171875,14.460000038146973,69.84478734870464,41.82734323288787,38.69420109209019,2816.572790436735,2619.207190032015,6.720300197601318,1.1346358060836792,1.30451238155365,110.76499938964844,11423.2802734375,2.3949999809265137,2.687999963760376,Slightly Negative
2019-02-22,37.5042724609375,64.05410766601562,7178.60009765625,11457.7001953125,2792.669921875,28816.30078125,21425.509765625,1590.06005859375,3270.550048828125,13.510000228881836,69.74187851128382,42.357398305138304,39.426840534699814,2816.572790436735,2619.207190032015,6.719099998474121,1.1343011856079102,1.3041380643844604,110.70800018310547,11457.7001953125,2.3929998874664307,2.6549999713897705,Strong Positive
2019-02-25,37.92253112792969,64.22142028808594,7183.7001953125,11505.3896484375,2796.110107421875,28959.30078125,21528.23046875,1588.81005859375,3280.010009765625,14.850000381469727,67.87013074744303,42.56440898024039,40.054354223807934,2816.572790436735,2619.207190032015,6.713200092315674,1.1342240571975708,1.306557536125183,110.77200317382812,11505.3896484375,2.3929998874664307,2.6730000972747803,Slightly Positive
2019-02-26,37.79182052612305,64.29186248779297,7151.10009765625,11540.7900390625,2793.89990234375,28772.060546875,21449.390625,1577.47998046875,3289.320068359375,15.170000076293945,69.65033787687219,42.06521968549578,40.456527316145504,2816.572790436735,2619.207190032015,6.688399791717529,1.1367511749267578,1.31271493434906,111.0459976196289,11540.7900390625,2.4000000953674316,2.635999917984009,Slightly Negative
2019-02-27,37.469417572021484,64.2126235961914,7107.2001953125,11487.330078125,2792.3798828125,28757.439453125,21556.509765625,1581.050048828125,3282.77001953125,14.699999809265137,83.16764359230075,41.07348611947964,40.57991907681233,2816.572790436735,2619.207190032015,6.69920015335083,1.1393154859542847,1.3258028030395508,110.55599975585938,11487.330078125,2.3929998874664307,2.693000078201294,Slightly Negative
2019-02-28,36.98143768310547,64.00125885009766,7074.7001953125,11515.6396484375,2784.489990234375,28633.1796875,21385.16015625,1575.550048828125,3298.260009765625,14.779999732971191,77.88032980330556,39.199019830819,40.30373922761367,2816.572790436735,2619.207190032015,6.686200141906738,1.1380189657211304,1.3318239450454712,110.86199951171875,11515.6396484375,2.382999897003174,2.7109999656677246,Slightly Negative
2019-03-01,37.02500534057617,64.32708740234375,7106.7001953125,11601.6796875,2803.68994140625,28812.169921875,21602.689453125,1589.6400146484375,3312.10009765625,13.569999694824219,80.47677014265955,38.81532844650974,40.00605707139288,2816.572790436735,2619.207190032015,6.692999839782715,1.1373459100723267,1.3264886140823364,111.35700225830078,11601.6796875,2.378000020980835,2.755000114440918,Strong Positive
2019-03-04,37.07729721069336,64.13336944580078,7134.39990234375,11592.66015625,2792.81005859375,28959.58984375,21822.0390625,1575.43994140625,3317.1201171875,14.630000114440918,67.83047386835558,37.204464733629266,39.44573860384016,2816.572790436735,2619.207190032015,6.705399990081787,1.1375917196273804,1.3239772319793701,111.93800354003906,11592.66015625,2.375,2.7219998836517334,Slightly Negative
2019-03-05,37.443275451660156,64.22142028808594,7183.39990234375,11620.740234375,2789.64990234375,28961.599609375,21726.279296875,1568.280029296875,3327.18994140625,14.739999771118164,63.75183073651461,35.266317283553235,38.60985433978278,2816.572790436735,2619.207190032015,6.706299781799316,1.1337354183197021,1.3178529739379883,111.7770004272461,11620.740234375,2.4000000953674316,2.7219998836517334,Slightly Negative
2019-03-06,37.2341423034668,63.83395767211914,7196.0,11587.6298828125,2771.449951171875,29037.599609375,21596.810546875,1536.8199462890625,3324.669921875,15.739999771118164,58.361770866079105,31.894082381223598,37.26669994807094,2816.572790436735,2619.207190032015,6.706600189208984,1.1307101249694824,1.3156682252883911,111.86599731445312,11587.6298828125,2.4049999713897705,2.691999912261963,Strong Negative
2019-03-07,36.54574966430664,63.15591049194336,7157.60009765625,11517.7998046875,2748.929931640625,28779.44921875,21456.009765625,1523.6300048828125,3308.85009765625,16.59000015258789,37.32006297795771,27.092083878259473,35.23177673410865,2816.572790436735,2619.207190032015,6.710899829864502,1.1314009428024292,1.3182177543640137,111.62300109863281,11517.7998046875,2.3949999809265137,2.635999917984009,Strong Negative
2019-03-08,36.28434371948242,62.988582611083984,7104.2998046875,11457.83984375,2743.070068359375,28228.419921875,21025.560546875,1521.8800048828125,3283.60009765625,16.049999237060547,35.60390379228821,22.553639161155843,32.69614921951809,2816.572790436735,2619.207190032015,6.714099884033203,1.1198333501815796,1.3092432022094727,111.63400268554688,11457.83984375,2.3929998874664307,2.625,Slightly Negative
